"cod","municipio","departamento","hom90","pob90","tas90","hom91","pob91","tas91","hom92","pob92","tas92","hom93","pob93","tas93","hom94","pob94","tas94","hom95","pob95","tas95","hom96","pob96","tas96","hom97","pob97","tas97","hom98","pob98","tas98","hom99","pob99","tas99","hom00","pob00","tas00","hom01","pob01","tas01","hom02","pob02","tas02","hom03","pob03","tas03","hom04","pob04","tas04","hom05","pob05","tas05","hom06","pob06","tas06","hom07","pob07","tas07","hom08","pob08","tas08","hom09","pob09","tas09","hom10","pob10","tas10","hom11","pob11","tas11","hom12","pob12","tas12","hom13","pob13","tas13"
13442,"María La Baja","Bolívar",11,38985,"28.2159805053226",12,40157,29.8827103618298,14,41210,33.9723368114535,12,42097,28.5055942228662,4,42783,9.34950798214244,1,43281,2.31048265982764,0,43558,0,17,43752,38.855366611812,8,43911,18.2186695816538,13,44084,29.4891570637873,14,44325,31.5848843767626,16,44586,35.885704032656,16,44830,35.6903859022976,9,45054,19.9760287654814,11,45245,24.3120786827274,10,45395,22.0288578037229,9,45517,19.7728321286552,6,45712,13.1256562828141,4,45949,8.70530370628305,11,46194,23.8126163571027,9,46477,19.3644168083138,10,46776,21.38,8,47089,16.9891057359468,14,47410,29.5296350980806
13458,"Montecristo","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19351,5.17,4,19795,20.2071230108613,6,20262,29.6120817293456
13468,"Mompós","Bolívar",7,35711,"19.6018033659097",9,36643,24.5613077531861,11,37507,29.3278587996907,12,38261,31.3635294425133,10,38872,25.7254579131509,3,39343,7.62524464326564,5,39619,12.6202074762109,12,39831,30.1272877909166,1,40017,2.49893795137067,5,40218,12.4322442687354,9,40474,22.2364975045708,6,40735,14.729348226341,8,40972,19.5255296299912,4,41187,9.71180226770583,3,41384,7.249178426445,9,41565,21.652832912306,5,41739,11.9792041016795,4,41915,9.54312298699749,2,42133,4.74687299741295,5,42365,11.8021952083087,6,42618,14.0785583556244,5,42899,11.66,2,43187,4.63102322458147,3,43493,6.89766169268618
13473,"Morales","Bolívar",0,23439,"0",0,23910,0,0,24421,0,0,24972,0,0,25552,0,0,26159,0,0,16404,0,0,16502,0,0,16633,0,10,16814,59.4742476507672,4,17064,23.441162681669,8,17362,46.0776408247898,5,17663,28.3077619883372,1,17962,5.56730876294399,3,18251,16.4374554818914,4,18523,21.5947740646763,5,18783,26.6198157908747,13,18995,68.4390629112924,2,19230,10.4004160166407,1,19471,5.13584304863643,7,19718,35.5005578659093,7,19993,35.01,3,20278,14.7943584179899,2,20566,9.72478848585043
13490,"Norosí (1)","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5329,0,1,5299,18.8714851858841,1,5266,18.9897455374098
13549,"Pinillos","Bolívar",0,31497,"0",NA,32182,0,NA,32853,0,NA,33495,0,NA,34091,0,NA,20858,0,NA,20989,0,NA,21091,0,NA,21197,0,NA,21344,0,NA,21565,0,NA,21848,0,NA,22119,0,2,22372,8.93974611121044,3,22602,13.2731616671091,1,22801,4.38577255383536,1,22987,4.35028494366381,0,23149,0,0,23322,0,0,23515,0,2,23721,8.43134775093799,2,23942,8.35,0,24179,0,1,24428,4.09366300966104
13580,"Regidor","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9762,0,0,9937,0,0,10108,0
13600,"Río Viejo (1)(3)","Bolívar",0,30110,"0",NA,31310,0,NA,32252,0,NA,32873,0,NA,33129,0,NA,33067,0,NA,25451,0,NA,24826,0,NA,24131,0,NA,23437,0,NA,22808,0,NA,22253,0,NA,21756,0,0,21362,0,0,21114,0,1,21060,4.74833808167142,0,21204,0,0,21420,0,0,16208,0,1,16452,6.07828835399951,3,16708,17.9554704333254,3,16974,17.67,2,17242,11.5995824150331,0,17512,0
13620,"San Cristóbal","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6607,0,0,6623,0,0,6643,0
13647,"San Estanislao","Bolívar",0,13477,"0",0,13712,0,0,13943,0,0,14161,0,0,14351,0,0,14511,0,1,14608,6.84556407447974,0,14693,0,1,14772,6.76956404007582,0,14852,0,0,14949,0,3,15034,19.9547691898364,3,15113,19.850459868987,5,15186,32.9250625576189,3,15253,19.6682619812496,1,15312,6.53082549634274,0,15364,0,0,15441,0,1,15530,6.43915003219575,0,15634,0,1,15721,6.3609185166338,0,15823,0,1,15936,6.27510040160642,1,16047,6.23169439770674
13650,"San Fernando","Bolívar",0,11216,"0",0,11293,0,0,11365,0,0,11429,0,0,11790,0,0,9910,0,1,10245,9.76085895558809,0,10579,0,1,10919,9.15834783405074,0,11271,0,1,11645,8.587376556462,0,12016,0,0,12347,0,1,12625,7.92079207920792,0,12836,0,3,12965,23.1392209795604,0,13023,0,0,13085,0,0,13153,0,0,13227,0,0,13305,0,0,13383,0,0,13466,0,0,13556,0
13654,"San Jacinto","Bolívar",8,24204,"33.0523880350355",9,24169,37.2377839381025,3,24100,12.448132780083,10,23992,41.6805601867289,12,23842,50.3313480412717,2,23655,8.45487212005918,22,23440,93.8566552901024,16,23206,68.9476859432905,5,22960,21.7770034843206,26,22710,114.487010127697,33,22464,146.901709401709,15,22232,67.4703130622526,2,22020,9.08265213442325,22,21837,100.746439529239,7,21692,32.2699612760465,10,21593,46.3113045894503,12,21537,55.7180665830896,11,21504,51.1532738095238,2,21474,9.31358852565894,1,21458,4.66026656724765,5,21460,23.2991612301957,1,21456,4.66,4,21469,18.6315152079743,4,21498,18.6063819890222
13655,"San Jacinto del Cauca","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12331,0,0,12584,0,1,12857,7.77786419849109
13657,"San Juan Nepomuceno","Bolívar",2,29957,"6.67623593817806",8,30421,26.2976233522895,4,30861,12.9613427951136,11,31245,35.2056329012642,3,31552,9.50811359026369,9,31782,28.317915801397,20,31875,62.7450980392157,39,31938,122.111591207965,4,31991,12.5035166140477,23,32058,71.7449622559112,22,32159,68.4100873783389,10,32242,31.0154456919546,27,32315,83.5525297849296,11,32382,33.9694892224075,13,32448,40.0641025641026,6,32514,18.4535892231039,16,32584,49.1038546525902,5,32660,15.3092467850582,5,32742,15.2709058701362,5,32828,15.2309004508347,4,32921,12.1502992011178,0,33019,0,1,33122,3.0191413561983,3,33231,9.02771508531191
13667,"San Martín de Loba","Bolívar",6,26066,"23.0184915215223",5,26675,18.7441424554827,3,27280,10.9970674486804,6,27856,21.5393452039058,13,28085,46.2880541214171,1,19174,5.2153958485449,2,12521,15.9731650826611,0,12634,0,2,12765,15.6678417547983,2,12922,15.4774802662127,3,13121,22.8641109671519,2,13344,14.9880095923261,3,13575,22.0994475138122,0,13804,0,0,14031,0,2,14248,14.0370578326783,1,14457,6.91706439786954,1,14703,6.80133306128001,1,14960,6.68449197860963,0,15252,0,1,15546,6.43252283545607,0,15863,0,3,16203,18.5150897981855,1,16560,6.03864734299517
13670,"San Pablo","Bolívar",0,23885,"0",0,24667,0,0,25453,0,0,26226,0,0,26975,0,0,22058,0,0,22521,0,0,22982,0,0,23456,0,64,23954,267.178759288637,24,24490,97.9991833401388,21,25013,83.9563427017951,5,25523,19.5901735689378,1,26021,3.84304984435648,2,26513,7.54346924150417,16,27010,59.2373195112921,17,27511,61.7934644324088,18,28085,64.0911518604237,15,28668,52.3231477605693,24,29280,81.9672131147541,15,29893,50.1789716656073,7,30535,22.92,14,31197,44.8761098823605,7,31876,21.960095369557
13673,"Santa Catalina","Bolívar",9,19980,"45.045045045045",8,20673,38.6978184104871,7,21292,32.8761976329138,4,21814,18.3368478958467,5,22219,22.5032629731311,5,22520,22.202486678508,9,11896,75.6556825823806,9,11901,75.6238971514999,1,11890,8.41042893187553,3,11880,25.2525252525253,7,11892,58.8631012445341,8,11919,67.1197248091283,0,11943,0,5,11971,41.7676050455267,9,12009,74.9437921558831,4,12058,33.1729971802952,3,12124,24.7443088089739,4,12227,32.7144843379406,2,12332,16.2179695102173,5,12438,40.1993889692877,1,12546,7.97066794197354,0,12667,0,2,12790,15.6372165754496,5,12929,38.6727511795189
13683,"Santa Rosa","Bolívar",4,9716,"41.1692054343351",7,10016,69.888178913738,9,10391,86.6134154556828,1,10842,9.22339051835455,3,11370,26.3852242744063,3,11955,25.0941028858218,4,12554,31.862354628007,4,13185,30.3375047402351,1,13843,7.22386765874449,3,14522,20.6583115273378,4,15219,26.2829358039293,0,15896,0,6,16547,36.2603493080317,19,17159,110.729063465237,12,17713,67.7468525941399,3,18195,16.4880461665293,7,18602,37.6303623266315,2,18996,10.5285323225942,0,19393,0,1,19816,5.04642712959225,1,20241,4.94046736821303,4,20686,19.34,2,21142,9.45984296660675,1,21618,4.62577481728189
13688,"Santa Rosa del Sur","Bolívar",0,18403,"0",0,19403,0,0,20427,0,0,21466,0,0,22509,0,0,23549,0,0,24553,0,0,25570,0,0,26615,0,14,27707,50.5287472479879,1,28866,3.46428323979769,22,30043,73.2283726658456,1,31164,3.20883070209216,9,32214,27.9381635313839,8,33169,24.1189062076035,19,34015,55.8577098338968,18,34765,51.7762117071768,25,35486,70.4503184354393,14,36209,38.6644204479549,11,36941,29.7772123115238,8,37707,21.2162198000371,1,38505,2.6,13,39346,33.0402073908402,14,40200,34.8258706467662
13744,"Simití","Bolívar",0,17954,"0",0,18426,0,0,18805,0,0,19063,0,0,19183,0,0,19186,0,0,19075,0,0,18919,0,0,18753,0,15,18608,80.6104901117799,12,18516,64.8088139987038,8,18462,43.3322500270826,5,18415,27.1517784414879,0,18382,0,0,18379,0,4,18418,21.7178846780324,8,18505,43.2315590380978,12,18615,64.464141821112,21,18746,112.023898431665,2,18898,10.5831304899989,6,19073,31.4580821055943,0,19269,0,3,19487,15.3948786370401,9,19726,45.6250633681436
13760,"Soplaviento","Bolívar",2,13175,"15.180265654649",5,13510,37.0096225018505,6,13831,43.3808112211698,0,14120,0,0,14366,0,1,14562,6.86718857299822,0,8314,0,1,8340,11.9904076738609,1,8347,11.9803522223553,0,8345,0,2,8338,23.9865675221876,2,8314,24.0558094779889,0,8292,0,1,8277,12.0816721034191,1,8272,12.0889748549323,0,8281,0,0,8304,0,0,8302,0,0,8314,0,0,8332,0,0,8342,0,0,8364,0,0,8385,0,0,8401,0
13780,"Talaigua Nuevo","Bolívar",0,28474,"0",0,29416,0,0,30069,0,0,30364,0,0,30263,0,0,20522,0,0,19580,0,3,18464,16.2478336221837,1,17255,5.79542161692263,1,16028,6.23908160718742,0,14851,0,1,13751,7.27219838557196,1,12757,7.83883358156306,1,11936,8.37801608579088,0,11356,0,0,11086,0,0,11119,0,0,11137,0,0,11148,0,0,11167,0,0,11190,0,0,11220,0,0,11250,0,0,11278,0
13810,"Tiquisio","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,20523,19.49,5,20874,23.9532432691386,8,21243,37.6594642941204
13836,"Turbaco","Bolívar",15,39686,"37.7967041274001",18,41171,43.720094241092,20,42783,46.7475399107122,7,44501,15.7299835958742,12,46300,25.9179265658747,7,48135,14.5424327412486,14,49853,28.0825627344393,9,51577,17.4496384047153,7,53292,13.1351797643173,18,54990,32.7332242225859,16,56665,28.2361245918998,18,58183,30.9368715947957,28,59600,46.9798657718121,26,60892,42.6985482493595,18,62046,29.0107339715695,19,63057,30.1314683540289,16,63891,25.0426507645834,20,64721,30.9018711082956,18,65576,27.4490667317311,15,66462,22.5692877132798,4,67349,5.93921216350651,16,68279,23.43,21,69228,30.3345467152019,24,70190,34.1929049722183
13838,"Turbaná","Bolívar",0,10690,"0",0,10987,0,0,11290,0,1,11590,8.6281276962899,0,11881,0,8,12155,65.8165364047717,1,12375,8.08080808080808,2,12579,15.8995150647905,6,12760,47.0219435736677,2,12923,15.4762825969202,0,13063,0,3,13156,22.8032836728489,7,13242,52.8621054221417,10,13323,75.0581700818134,4,13405,29.8396120850429,2,13493,14.8225005558438,5,13590,36.7917586460633,7,13728,50.990675990676,3,13862,21.641898715914,6,13993,42.878582148217,3,14141,21.214907007991,5,14284,35,4,14435,27.7104260478005,2,14576,13.7211855104281
13873,"Villanueva","Bolívar",0,13134,"0",6,13443,44.6328944432046,7,13771,50.8314574105003,2,14111,14.1733399475586,1,14456,6.91754288876591,5,14797,33.7906332364668,5,15098,33.1169691349848,4,15398,25.9773996622938,1,15702,6.36861546299834,1,16010,6.24609618988132,14,16326,85.7527869655764,15,16611,90.3016073686112,12,16883,71.0774151513357,24,17133,140.080546314131,6,17365,34.5522602936942,2,17576,11.3791533909877,7,17765,39.4033211370673,2,17954,11.1395789239167,2,18153,11.0174626783452,0,18367,0,0,18568,0,2,18780,10.65,7,19010,36.8227248816412,2,19234,10.3982530934803
13894,"Zambrano","Bolívar",15,10669,"140.594245008904",11,10707,102.73652750537,16,10744,148.920327624721,3,10780,27.8293135435993,1,10814,9.24727205474385,6,10848,55.3097345132743,10,10878,91.9286633572348,2,10909,18.3334861123843,8,10938,73.1395136222344,21,10966,191.501003100492,7,10992,63.6826783114993,24,11018,217.82537665638,2,11042,18.1126607498642,34,11066,307.247424543647,5,11089,45.0897285598341,4,11110,36.003600360036,0,11131,0,0,11154,0,0,11179,0,1,11206,8.92379082634303,1,11259,8.88178346211919,1,11321,8.83,1,11383,8.78503030835456,0,11459,0
15001,"Tunja","Boyacá",15,100648,"14.9034258008107",18,102741,17.5197827546938,23,105227,21.8575080540166,19,108138,17.5701418557769,18,111484,16.1458146460479,19,115211,16.4914808481829,11,119216,9.22694940276473,13,123386,10.5360413661193,15,127591,11.7563151005949,12,131739,9.10891990982169,13,135733,9.57762666411263,11,139578,7.88089813580937,23,143305,16.0496842399079,16,146954,10.8877607958953,25,150531,16.6078747899104,12,154066,7.78886970519128,10,157546,6.34735251926422,9,160987,5.5905135197252,11,164376,6.69197449749355,12,167776,7.15239366774747,7,171137,4.09029023530855,10,174561,5.73,15,177971,8.42833944856184,14,181418,7.71698508417026
15022,"Almeida","Boyacá",6,6964,"86.1573808156232",6,3729,160.901045856798,2,3815,52.4246395806029,5,3850,129.87012987013,0,3830,0,3,3762,79.7448165869219,2,3657,54.6896363139185,2,3519,56.8343279340722,0,3361,0,2,3187,62.7549419516787,0,3009,0,2,2833,70.5965407695023,4,2666,150.037509377344,2,2515,79.5228628230616,1,2388,41.8760469011725,0,2294,0,2,2230,89.6860986547085,0,2177,0,0,2117,0,0,2066,0,1,2015,49.6277915632754,0,1952,0,0,1907,0,0,1850,0
15047,"Aquitania","Boyacá",8,17521,"45.6594943211004",8,17271,46.3204215158358,11,17054,64.5009968335874,13,16877,77.0279078035196,8,16744,47.7783086478739,1,16653,6.00492403771092,3,16605,18.06684733514,4,16586,24.116724948752,2,16586,12.058362474376,11,16602,66.2570774605469,3,16628,18.0418571084917,18,16658,108.056189218394,7,16677,41.9739761347964,14,16679,83.9378859643864,6,16652,36.0317079029546,6,16592,36.1620057859209,3,16494,18.1884321571481,7,16388,42.7141811081279,1,16273,6.14514840533399,0,16150,0,4,16019,24.9703477120919,2,15880,12.59,2,15733,12.7121337316469,2,15577,12.8394427681839
15051,"Arcabuco","Boyacá",3,5001,"59.9880023995201",2,5001,39.9920015996801,1,5004,19.9840127897682,3,5008,59.9041533546326,3,5015,59.8205383848455,2,5024,39.8089171974522,0,5042,0,1,5058,19.7706603400554,0,5075,0,3,5095,58.8812561334642,1,5114,19.5541650371529,2,5136,38.9408099688474,1,5156,19.3948797517455,2,5174,38.6548125241593,1,5188,19.2752505782575,0,5198,0,0,5203,0,3,5209,57.5926281435976,0,5213,0,2,5218,38.3288616328095,0,5222,0,0,5226,0,2,5230,38.2409177820268,0,5234,0
15087,"Belén","Boyacá",1,12289,"8.13735861339409",0,12510,0,4,12643,31.638060586886,1,12673,7.89079144638207,1,12596,7.93902826294062,2,12419,16.1043562283598,2,12175,16.4271047227926,0,11865,0,2,11510,17.3761946133797,5,11123,44.951901465432,2,10723,18.6514967826168,3,10325,29.0556900726392,4,9944,40.2252614641995,2,9591,20.8528829110625,2,9285,21.5401184706516,1,9041,11.0607233713085,1,8862,11.2841345068833,2,8691,23.0123115866989,2,8519,23.476933912431,0,8362,0,0,8197,0,1,8036,12.44,0,7876,0,2,7718,25.9134490800726
15090,"Berbeo","Boyacá",1,2013,"49.6770988574267",10,1964,509.164969450102,0,1924,0,0,1894,0,0,1876,0,0,1866,0,2,1867,107.123727905731,0,1872,0,0,1879,0,0,1888,0,1,1895,52.7704485488127,1,1897,52.7148128624143,0,1902,0,0,1906,0,2,1910,104.712041884817,0,1913,0,0,1915,0,1,1917,52.1648408972353,0,1918,0,0,1920,0,0,1922,0,0,1924,0,0,1926,0,0,1928,0
15092,"Betéitiva","Boyacá",0,2994,"0",0,2956,0,0,2917,0,0,2878,0,0,2840,0,1,2802,35.6887937187723,0,2767,0,0,2732,0,0,2699,0,0,2668,0,0,2636,0,0,2606,0,0,2577,0,0,2545,0,0,2514,0,0,2479,0,0,2441,0,0,2402,0,0,2363,0,0,2323,0,0,2282,0,0,2241,0,0,2199,0,0,2156,0
15097,"Boavita","Boyacá",0,14553,"0",2,14351,13.9363110584628,1,14098,7.09320470988793,2,13786,14.5074713477441,2,13412,14.9120190873844,1,12987,7.7000077000077,1,12532,7.97957229492499,1,12053,8.29668962084128,2,11561,17.2995415621486,0,11071,0,0,10594,0,0,10147,0,1,9729,10.2785486689279,0,9357,0,0,9041,0,2,8796,22.737608003638,0,8613,0,1,8437,11.8525542254356,0,8251,0,0,8087,0,0,7920,0,1,7752,12.9,0,7585,0,0,7410,0
15104,"Boyacá","Boyacá",0,5646,"0",0,5576,0,3,5512,54.4267053701016,2,5453,36.6770584999083,1,5402,18.5116623472788,0,5358,0,1,5323,18.7863986473793,3,5293,56.6786321556773,1,5266,18.9897455374098,3,5244,57.20823798627,1,5222,19.1497510532363,0,5204,0,0,5183,0,2,5155,38.7972841901067,0,5121,0,0,5074,0,0,5013,0,0,4958,0,0,4888,0,0,4832,0,0,4776,0,0,4700,0,0,4657,0,0,4590,0
15106,"Briceño","Boyacá",9,3071,"293.064148485835",7,2998,233.488992661775,10,2937,340.483486550902,1,2887,34.6380325597506,1,2851,35.0754121360926,3,2827,106.11956137248,3,2812,106.685633001422,0,2805,0,4,2799,142.90818149339,0,2796,0,0,2790,0,0,2783,0,0,2776,0,0,2767,0,0,2758,0,3,2748,109.170305676856,1,2736,36.5497076023392,0,2718,0,0,2705,0,2,2687,74.4324525493115,0,2678,0,0,2655,0,0,2641,0,0,2618,0
15109,"Buenavista","Boyacá",8,5907,"135.432537667175",14,5846,239.479986315429,11,5795,189.818809318378,7,5756,121.612230715775,1,5728,17.4581005586592,3,5713,52.5118151584106,3,5711,52.530204867799,2,5719,34.9711488022382,2,5733,34.8857491714635,0,5753,0,2,5780,34.6020761245675,3,5810,51.6351118760757,5,5841,85.6017805170348,1,5865,17.0502983802217,2,5882,34.0020401224073,0,5889,0,1,5881,17.0039108995069,3,5872,51.0899182561308,3,5863,51.1683438512707,1,5854,17.082336863683,0,5844,0,0,5834,0,1,5823,17.1732783788425,0,5812,0
15114,"Busbanzá","Boyacá",0,678,"0",0,671,0,0,665,0,0,664,0,0,667,0,0,674,0,0,686,0,0,700,0,0,720,0,0,739,0,0,764,0,0,789,0,0,813,0,0,837,0,0,861,0,0,885,0,0,908,0,0,931,0,0,957,0,0,980,0,0,1004,0,0,1029,0,0,1064,0,0,1095,0
15131,"Caldas","Boyacá",8,5372,"148.920327624721",2,5366,37.2717107715244,7,5337,131.159827618512,10,5285,189.214758751183,1,5208,19.2012288786482,5,5109,97.8665100802505,5,4997,100.060036021613,3,4873,61.5637184485943,2,4745,42.1496311907271,5,4614,108.365843086259,0,4489,0,2,4373,45.7351932311914,0,4267,0,1,4176,23.9463601532567,1,4102,24.3783520234032,5,4050,123.456790123457,0,4015,0,0,3969,0,0,3933,0,0,3894,0,0,3857,0,0,3807,0,0,3770,0,1,3724,26.8528464017186
15135,"Campohermoso","Boyacá",0,4583,"0",0,4456,0,0,4344,0,0,4250,0,1,4177,23.9406272444338,1,4122,24.2600679281902,2,4085,48.9596083231334,1,4062,24.6184145741014,0,4052,0,0,4049,0,0,4054,0,0,4064,0,0,4073,0,2,4080,49.0196078431372,5,4076,122.669283611384,0,4065,0,1,4040,24.7524752475248,0,4030,0,2,4013,49.838026414154,1,3983,25.1067034898318,1,3963,25.2334090335604,0,3942,0,1,3917,25.5297421496043,1,3885,25.7400257400257
15162,"Cerinza","Boyacá",0,5310,"0",2,5226,38.2701875239189,0,5142,0,6,5058,118.623962040332,1,4976,20.096463022508,0,4899,0,0,4829,0,0,4764,0,0,4700,0,0,4639,0,0,4580,0,0,4525,0,3,4471,67.0990829791993,0,4418,0,0,4364,0,0,4312,0,0,4259,0,0,4198,0,0,4155,0,0,4101,0,0,4052,0,0,3987,0,0,3932,0,1,3883,25.7532835436518
15172,"Chinavita","Boyacá",1,4023,"24.8570718369376",2,3943,50.7227998985544,0,3873,0,1,3815,26.2123197903014,2,3772,53.0222693531283,2,3740,53.475935828877,0,3722,0,0,3713,0,0,3709,0,1,3713,26.9323996768112,1,3720,26.8817204301075,0,3731,0,1,3740,26.7379679144385,4,3747,106.752068321324,2,3748,53.3617929562433,0,3741,0,1,3726,26.8384326355341,0,3709,0,2,3692,54.1711809317443,2,3672,54.4662309368192,0,3652,0,1,3630,27.55,0,3606,0,1,3582,27.9173646007817
15176,"Chiquinquirá","Boyacá",26,38972,"66.7145643025762",15,39701,37.7824236165336,52,40516,128.344357784579,45,41437,108.598595458165,34,42475,80.0470865214832,28,43617,64.1951532659284,29,44869,64.6325971160489,24,46172,51.9795547084813,26,47497,54.7402993873297,14,48816,28.6791215994756,18,50105,35.9245584273027,6,51355,11.6833803913932,11,52557,20.9296573244287,14,53702,26.0697925589364,15,54780,27.3822562979189,11,55797,19.7143215585067,12,56777,21.1353188791236,13,57749,22.5112123153648,8,58711,13.6260666655312,9,59648,15.0885193133047,7,60586,11.5538243158485,9,61520,14.63,4,62453,6.40481642194931,3,63381,4.73327968949685
15180,"Chiscas","Boyacá",1,6888,"14.5180023228804",1,6757,14.7994672191801,1,6635,15.0715900527506,1,6522,15.3327200245324,4,6419,62.3150023368126,5,6317,79.1514959632737,2,6224,32.133676092545,2,6129,32.6317506934247,1,6035,16.5700082850041,4,5941,67.32873253661,0,5849,0,0,5758,0,5,5666,88.2456759618779,6,5572,107.681263460158,1,5474,18.2681768359518,0,5372,0,0,5264,0,0,5153,0,1,5033,19.8688654877806,1,4931,20.2798620969377,0,4825,0,0,4721,0,0,4604,0,0,4506,0
